fdc_id,data_type,description,food_category_id,publication_date,total_sugar
173634,sr_legacy_food,"Canada Goose, breast meat only, skinless, raw",5,4/1/2019,0
171513,sr_legacy_food,"Chicken patty, frozen, cooked",5,4/1/2019,0
171512,sr_legacy_food,"Chicken patty, frozen, uncooked",5,4/1/2019,0
171140,sr_legacy_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5,4/1/2019,0
171534,sr_legacy_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled",5,4/1/2019,0
171077,sr_legacy_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",5,4/1/2019,0
171535,sr_legacy_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised",5,4/1/2019,0
171536,sr_legacy_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled",5,4/1/2019,0
171125,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, breast, meat and skin",5,4/1/2019,0.09
171445,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, breast, meat only",5,4/1/2019,0
171114,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, drumstick, meat only",5,4/1/2019,0
171127,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",5,4/1/2019,0.12
171118,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, thigh, meat only",5,4/1/2019,0
171071,sr_legacy_food,"Chicken, broilers or fryers, back, meat and skin, cooked, roasted",5,4/1/2019,0
171072,sr_legacy_food,"Chicken, broilers or fryers, back, meat and skin, cooked, stewed",5,4/1/2019,0
171469,sr_legacy_food,"Chicken, broilers or fryers, back, meat and skin, raw",5,4/1/2019,0
171472,sr_legacy_food,"Chicken, broilers or fryers, back, meat only, cooked, roasted",5,4/1/2019,0
171473,sr_legacy_food,"Chicken, broilers or fryers, back, meat only, cooked, stewed",5,4/1/2019,0
171073,sr_legacy_food,"Chicken, broilers or fryers, back, meat only, raw",5,4/1/2019,0
171075,sr_legacy_food,"Chicken, broilers or fryers, breast, meat and skin, cooked, roasted",5,4/1/2019,0
171076,sr_legacy_food,"Chicken, broilers or fryers, breast, meat and skin, cooked, stewed",5,4/1/2019,0
171474,sr_legacy_food,"Chicken, broilers or fryers, breast, meat and skin, raw",5,4/1/2019,0
171477,sr_legacy_food,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",5,4/1/2019,0
171478,sr_legacy_food,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",5,4/1/2019,0
171509,sr_legacy_food,"Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw",5,4/1/2019,0
174497,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",5,4/1/2019,0
172852,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, braised",5,4/1/2019,0
172376,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted",5,4/1/2019,0
173614,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw",5,4/1/2019,0
171463,sr_legacy_food,"Chicken, broilers or fryers, dark meat, meat and skin, raw",5,4/1/2019,0
171069,sr_legacy_food,"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted",5,4/1/2019,0
171070,sr_legacy_food,"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed",5,4/1/2019,0
171067,sr_legacy_food,"Chicken, broilers or fryers, dark meat, meat only, raw",5,4/1/2019,0
174498,sr_legacy_food,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",5,4/1/2019,0
172853,sr_legacy_food,"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised",5,4/1/2019,0
173627,sr_legacy_food,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",5,4/1/2019,0
173612,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted",5,4/1/2019,0
173613,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed",5,4/1/2019,0
172373,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat and skin, raw",5,4/1/2019,0
172377,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",5,4/1/2019,0
171519,sr_legacy_food,"Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked",5,4/1/2019,0
171455,sr_legacy_food,"Chicken, broilers or fryers, giblets, cooked, simmered",5,4/1/2019,0
171057,sr_legacy_food,"Chicken, broilers or fryers, giblets, raw",5,4/1/2019,
173617,sr_legacy_food,"Chicken, broilers or fryers, leg, meat and skin, cooked, roasted",5,4/1/2019,0
173618,sr_legacy_food,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",5,4/1/2019,0
172378,sr_legacy_food,"Chicken, broilers or fryers, leg, meat and skin, raw",5,4/1/2019,0
172380,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",5,4/1/2019,0
172381,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",5,4/1/2019,0
173619,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, raw",5,4/1/2019,0
171461,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted",5,4/1/2019,
171462,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed",5,4/1/2019,
171062,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat and skin, raw",5,4/1/2019,0
171466,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",5,4/1/2019,0
171467,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",5,4/1/2019,0
171464,sr_legacy_food,"Chicken, broilers or fryers, light meat, meat only, raw",5,4/1/2019,0
171047,sr_legacy_food,"Chicken, broilers or fryers, meat and skin and giblets and neck, raw",5,4/1/2019,
171050,sr_legacy_food,"Chicken, broilers or fryers, meat and skin and giblets and neck, roasted",5,4/1/2019,0
171446,sr_legacy_food,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",5,4/1/2019,
171450,sr_legacy_food,"Chicken, broilers or fryers, meat and skin, cooked, roasted",5,4/1/2019,0
171051,sr_legacy_food,"Chicken, broilers or fryers, meat and skin, cooked, stewed",5,4/1/2019,0
171447,sr_legacy_food,"Chicken, broilers or fryers, meat and skin, raw",5,4/1/2019,0
171054,sr_legacy_food,"Chicken, broilers or fryers, meat only, cooked, roasted",5,4/1/2019,0
171451,sr_legacy_food,"Chicken, broilers or fryers, meat only, cooked, stewed",5,4/1/2019,0
171052,sr_legacy_food,"Chicken, broilers or fryers, meat only, raw",5,4/1/2019,0
173622,sr_legacy_food,"Chicken, broilers or fryers, neck, meat and skin, cooked simmered",5,4/1/2019,0
172382,sr_legacy_food,"Chicken, broilers or fryers, neck, meat and skin, raw",5,4/1/2019,
172384,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, cooked, simmered",5,4/1/2019,
173623,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, raw",5,4/1/2019,
171517,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, back, meat only, cooked",5,4/1/2019,0
171123,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked",5,4/1/2019,0.02
171518,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat only, cooked",5,4/1/2019,0
171522,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat and skin, cooked",5,4/1/2019,0.02
171120,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat only, cooked",5,4/1/2019,0
171121,sr_legacy_food,"Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat only, cooked",5,4/1/2019,0
171468,sr_legacy_food,"Chicken, broilers or fryers, separable fat, raw",5,4/1/2019,0
171055,sr_legacy_food,"Chicken, broilers or fryers, skin only, cooked, roasted",5,4/1/2019,0
171452,sr_legacy_food,"Chicken, broilers or fryers, skin only, raw",5,4/1/2019,0
173625,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",5,4/1/2019,0
173626,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",5,4/1/2019,0
172385,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, raw",5,4/1/2019,0
172388,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",5,4/1/2019,0
172389,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",5,4/1/2019,0
173630,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",5,4/1/2019,0
173631,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",5,4/1/2019,0
172390,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, raw",5,4/1/2019,0
172392,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",5,4/1/2019,0
172393,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",5,4/1/2019,0
173632,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, raw",5,4/1/2019,0
171099,sr_legacy_food,"Chicken, canned, meat only, with broth",5,4/1/2019,0
171110,sr_legacy_food,"Chicken, canned, no broth",5,4/1/2019,0
174465,sr_legacy_food,"Chicken, capons, giblets, raw",5,4/1/2019,
172407,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",5,4/1/2019,
172406,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, raw",5,4/1/2019,
173645,sr_legacy_food,"Chicken, capons, meat and skin, raw",5,4/1/2019,0
171107,sr_legacy_food,"Chicken, cornish game hens, meat and skin, cooked, roasted",5,4/1/2019,0
171507,sr_legacy_food,"Chicken, cornish game hens, meat and skin, raw",5,4/1/2019,0
171109,sr_legacy_food,"Chicken, cornish game hens, meat only, cooked, roasted",5,4/1/2019,0
171108,sr_legacy_food,"Chicken, cornish game hens, meat only, raw",5,4/1/2019,0
174504,sr_legacy_food,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised",5,4/1/2019,0
172861,sr_legacy_food,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, roasted",5,4/1/2019,0
172860,sr_legacy_food,"Chicken, dark meat, drumstick, meat and skin, with added solution, raw",5,4/1/2019,0
172857,sr_legacy_food,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, braised",5,4/1/2019,0
172856,sr_legacy_food,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted",5,4/1/2019,0
174499,sr_legacy_food,"Chicken, dark meat, drumstick, meat only, with added solution, raw",5,4/1/2019,0
172862,sr_legacy_food,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, braised",5,4/1/2019,0
174505,sr_legacy_food,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",5,4/1/2019,0
172863,sr_legacy_food,"Chicken, dark meat, thigh, meat and skin, with added solution, raw",5,4/1/2019,0
172858,sr_legacy_food,"Chicken, dark meat, thigh, meat only, with added solution, cooked, braised",5,4/1/2019,0
174500,sr_legacy_food,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted",5,4/1/2019,0
172859,sr_legacy_food,"Chicken, dark meat, thigh, meat only, with added solution, raw",5,4/1/2019,0
171119,sr_legacy_food,"Chicken, feet, boiled",5,4/1/2019,0
171457,sr_legacy_food,"Chicken, gizzard, all classes, cooked, simmered",5,4/1/2019,0
171456,sr_legacy_food,"Chicken, gizzard, all classes, raw",5,4/1/2019,0
171117,sr_legacy_food,"Chicken, ground, crumbles, cooked, pan-browned",5,4/1/2019,0
171116,sr_legacy_food,"Chicken, ground, raw",5,4/1/2019,0
171458,sr_legacy_food,"Chicken, heart, all classes, raw",5,4/1/2019,
171061,sr_legacy_food,"Chicken, liver, all classes, cooked, simmered",5,4/1/2019,0
171060,sr_legacy_food,"Chicken, liver, all classes, raw",5,4/1/2019,0
173638,sr_legacy_food,"Chicken, roasting, dark meat, meat only, raw",5,4/1/2019,0
172397,sr_legacy_food,"Chicken, roasting, giblets, cooked, simmered",5,4/1/2019,
172396,sr_legacy_food,"Chicken, roasting, giblets, raw",5,4/1/2019,
173637,sr_legacy_food,"Chicken, roasting, light meat, meat only, cooked, roasted",5,4/1/2019,0
172398,sr_legacy_food,"Chicken, roasting, light meat, meat only, raw",5,4/1/2019,0
172394,sr_legacy_food,"Chicken, roasting, meat and skin and giblets and neck, raw",5,4/1/2019,
172395,sr_legacy_food,"Chicken, roasting, meat only, cooked, roasted",5,4/1/2019,
173636,sr_legacy_food,"Chicken, roasting, meat only, raw",5,4/1/2019,0
172854,sr_legacy_food,"Chicken, skin (drumsticks and thighs), cooked, braised",5,4/1/2019,0
174496,sr_legacy_food,"Chicken, skin (drumsticks and thighs), cooked, roasted",5,4/1/2019,0
172855,sr_legacy_food,"Chicken, skin (drumsticks and thighs), raw",5,4/1/2019,0
174501,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised",5,4/1/2019,0
174503,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted",5,4/1/2019,0
174502,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, raw",5,4/1/2019,0
172405,sr_legacy_food,"Chicken, stewing, dark meat, meat only, cooked, stewed",5,4/1/2019,
172404,sr_legacy_food,"Chicken, stewing, dark meat, meat only, raw",5,4/1/2019,0
173641,sr_legacy_food,"Chicken, stewing, giblets, raw",5,4/1/2019,
173643,sr_legacy_food,"Chicken, stewing, light meat, meat only, raw",5,4/1/2019,0
172399,sr_legacy_food,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",5,4/1/2019,0
173640,sr_legacy_food,"Chicken, stewing, meat and skin, and giblets and neck, raw",5,4/1/2019,
172401,sr_legacy_food,"Chicken, stewing, meat and skin, cooked, stewed",5,4/1/2019,
172400,sr_legacy_food,"Chicken, stewing, meat and skin, raw",5,4/1/2019,0
172403,sr_legacy_food,"Chicken, stewing, meat only, cooked, stewed",5,4/1/2019,0
172402,sr_legacy_food,"Chicken, stewing, meat only, raw",5,4/1/2019,0
169905,sr_legacy_food,"Dove, cooked (includes squab)",5,4/1/2019,0
174467,sr_legacy_food,"Duck, domesticated, liver, raw",5,4/1/2019,
172409,sr_legacy_food,"Duck, domesticated, meat and skin, cooked, roasted",5,4/1/2019,0
172408,sr_legacy_food,"Duck, domesticated, meat and skin, raw",5,4/1/2019,0
172411,sr_legacy_food,"Duck, domesticated, meat only, cooked, roasted",5,4/1/2019,0
172410,sr_legacy_food,"Duck, domesticated, meat only, raw",5,4/1/2019,0
174469,sr_legacy_food,"Duck, wild, breast, meat only, raw",5,4/1/2019,
174468,sr_legacy_food,"Duck, wild, meat and skin, raw",5,4/1/2019,
171510,sr_legacy_food,"Duck, young duckling, domesticated, White Pekin, breast, meat and skin, boneless, cooked, roasted",5,4/1/2019,
171511,sr_legacy_food,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",5,4/1/2019,
174477,sr_legacy_food,"Emu, fan fillet, cooked, broiled",5,4/1/2019,0
174476,sr_legacy_food,"Emu, fan fillet, raw",5,4/1/2019,0
174478,sr_legacy_food,"Emu, flat fillet, raw",5,4/1/2019,0
172834,sr_legacy_food,"Emu, full rump, cooked, broiled",5,4/1/2019,0
174479,sr_legacy_food,"Emu, full rump, raw",5,4/1/2019,0
172833,sr_legacy_food,"Emu, ground, cooked, pan-broiled",5,4/1/2019,0
172832,sr_legacy_food,"Emu, ground, raw",5,4/1/2019,0
172835,sr_legacy_food,"Emu, inside drum, raw",5,4/1/2019,0
172836,sr_legacy_food,"Emu, inside drums, cooked, broiled",5,4/1/2019,0
172837,sr_legacy_food,"Emu, outside drum, raw",5,4/1/2019,0
172838,sr_legacy_food,"Emu, oyster, raw",5,4/1/2019,0
174480,sr_legacy_food,"Emu, top loin, cooked, broiled",5,4/1/2019,0
172412,sr_legacy_food,"Goose, domesticated, meat and skin, cooked, roasted",5,4/1/2019,0
174470,sr_legacy_food,"Goose, domesticated, meat and skin, raw",5,4/1/2019,
172414,sr_legacy_food,"Goose, domesticated, meat only, cooked, roasted",5,4/1/2019,
172413,sr_legacy_food,"Goose, domesticated, meat only, raw",5,4/1/2019,
172415,sr_legacy_food,"Goose, liver, raw",5,4/1/2019,
172416,sr_legacy_food,"Guinea hen, meat and skin, raw",5,4/1/2019,
174471,sr_legacy_food,"Guinea hen, meat only, raw",5,4/1/2019,
174483,sr_legacy_food,"Ostrich, fan, raw",5,4/1/2019,0
174482,sr_legacy_food,"Ostrich, ground, cooked, pan-broiled",5,4/1/2019,0
174481,sr_legacy_food,"Ostrich, ground, raw",5,4/1/2019,0
172840,sr_legacy_food,"Ostrich, inside leg, cooked",5,4/1/2019,0
172839,sr_legacy_food,"Ostrich, inside leg, raw",5,4/1/2019,0
172842,sr_legacy_food,"Ostrich, inside strip, cooked",5,4/1/2019,0
172841,sr_legacy_food,"Ostrich, inside strip, raw",5,4/1/2019,0
174484,sr_legacy_food,"Ostrich, outside leg, raw",5,4/1/2019,0
174486,sr_legacy_food,"Ostrich, outside strip, cooked",5,4/1/2019,0
174485,sr_legacy_food,"Ostrich, outside strip, raw",5,4/1/2019,0
172843,sr_legacy_food,"Ostrich, oyster, cooked",5,4/1/2019,0
174487,sr_legacy_food,"Ostrich, oyster, raw",5,4/1/2019,0
172844,sr_legacy_food,"Ostrich, round, raw",5,4/1/2019,0
172845,sr_legacy_food,"Ostrich, tenderloin, raw",5,4/1/2019,0
174488,sr_legacy_food,"Ostrich, tip trimmed, cooked",5,4/1/2019,0
172846,sr_legacy_food,"Ostrich, tip trimmed, raw",5,4/1/2019,0
174490,sr_legacy_food,"Ostrich, top loin, cooked",5,4/1/2019,0
174489,sr_legacy_food,"Ostrich, top loin, raw",5,4/1/2019,0
174474,sr_legacy_food,"Pheasant, breast, meat only, raw",5,4/1/2019,
169903,sr_legacy_food,"Pheasant, cooked, total edible",5,4/1/2019,0
172417,sr_legacy_food,"Pheasant, leg, meat only, raw",5,4/1/2019,
174472,sr_legacy_food,"Pheasant, raw, meat and skin",5,4/1/2019,
174473,sr_legacy_food,"Pheasant, raw, meat only",5,4/1/2019,
171104,sr_legacy_food,"Poultry, mechanically deboned, from backs and necks with skin, raw",5,4/1/2019,
171105,sr_legacy_food,"Poultry, mechanically deboned, from backs and necks without skin, raw",5,4/1/2019,
171106,sr_legacy_food,"Poultry, mechanically deboned, from mature hens, raw",5,4/1/2019,
172829,sr_legacy_food,"Quail, breast, meat only, raw",5,4/1/2019,
169902,sr_legacy_food,"Quail, cooked, total edible",5,4/1/2019,0
172418,sr_legacy_food,"Quail, meat and skin, raw",5,4/1/2019,
172419,sr_legacy_food,"Quail, meat only, raw",5,4/1/2019,
172831,sr_legacy_food,"Ruffed Grouse, breast meat, skinless, raw",5,4/1/2019,0
171080,sr_legacy_food,"Squab, (pigeon), light meat without skin, raw",5,4/1/2019,
174475,sr_legacy_food,"Squab, (pigeon), meat and skin, raw",5,4/1/2019,
171079,sr_legacy_food,"Squab, (pigeon), meat only, raw",5,4/1/2019,
171500,sr_legacy_food,"Turkey and gravy, frozen",5,4/1/2019,
171501,sr_legacy_food,"Turkey breast, pre-basted, meat and skin, cooked, roasted",5,4/1/2019,
174512,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",5,4/1/2019,0
174511,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, raw",5,4/1/2019,0.06
172865,sr_legacy_food,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",5,4/1/2019,0
172864,sr_legacy_food,"Turkey from whole, light meat, meat only, with added solution, raw",5,4/1/2019,0.05
171503,sr_legacy_food,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",5,4/1/2019,
171502,sr_legacy_food,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",5,4/1/2019,
171092,sr_legacy_food,"Turkey, all classes, back, meat and skin, cooked, roasted",5,4/1/2019,0
171492,sr_legacy_food,"Turkey, all classes, breast, meat and skin, cooked, roasted",5,4/1/2019,
171093,sr_legacy_food,"Turkey, all classes, breast, meat and skin, raw",5,4/1/2019,
171483,sr_legacy_food,"Turkey, all classes, gizzard, cooked, simmered",5,4/1/2019,0
171485,sr_legacy_food,"Turkey, all classes, heart, cooked, simmered",5,4/1/2019,0
171484,sr_legacy_food,"Turkey, all classes, heart, raw",5,4/1/2019,0
171494,sr_legacy_food,"Turkey, all classes, leg, meat and skin, cooked, roasted",5,4/1/2019,0
171493,sr_legacy_food,"Turkey, all classes, leg, meat and skin, raw",5,4/1/2019,
