Food code,Main food description,food_id,
58109100,"Pizza, cheese, gluten-free thin crust",6,
58109110,"Pizza, cheese, gluten-free thick crust",6,
58109120,"Pizza, with meat, gluten-free thin crust",6,
58109130,"Pizza, with meat, gluten-free thick crust",6,
58109140,"Pizza, cheese and vegetables, gluten-free thin crust",6,
58109150,"Pizza, cheese and vegetables, gluten-free thick crust",6,
27510140,"Cheeseburger slider, from fast food",6,
27510155,"Cheeseburger, NFS",6,
27510160,"Cheeseburger, from fast food, 1 small patty",6,
27510170,Cheeseburger (Burger King),6,
27510171,Whopper Jr with cheese (Burger King),6,
27510172,Cheeseburger (McDonalds),6,
27510190,"Cheeseburger, from school cafeteria",6,
27510191,Cheeseburger slider,6,
27510195,"Cheeseburger, on white bun, 1 small patty",6,
27510196,"Cheeseburger, on wheat bun, 1 small patty",6,
27510215,"Cheeseburger, from fast food, 1 medium patty",6,
27510229,Quarter Pounder (McDonalds),6,
27510231,Whopper with cheese (Burger King),6,
27510232,Quarter Pounder with cheese (McDonalds),6,
27510235,"Cheeseburger submarine sandwich with lettuce, tomato and spread",6,
27510241,"Cheeseburger, on white bun, 1 medium patty",6,
27510242,"Cheeseburger, on wheat bun, 1 medium patty",6,
27510245,"Cheeseburger, on white bun, 1 large patty",6,
27510246,"Cheeseburger, on wheat bun, 1 large patty",6,
27510254,"Double cheeseburger, on white bun, 2 small patties",6,
27510255,"Double cheeseburger, on wheat bun, 2 small patties",6,
27510257,"Double cheeseburger, on white bun, 2 medium patties",6,
27510258,"Double cheeseburger, on wheat bun, 2 medium patties",6,
27510261,"Cheeseburger, from fast food, 1 large patty",6,
27510262,"Double cheeseburger, on white bun, 2 large patties",6,
27510263,"Double cheeseburger, on wheat bun, 2 large patties",6,
27510371,"Double cheeseburger, from fast food, 2 small patties",6,
27510386,Double cheeseburger (Burger King),6,
27510387,Double cheeseburger (McDonalds),6,
27510388,McDouble (McDonalds),6,
27510389,Big Mac (McDonalds),6,
27510401,"Double cheeseburger, from fast food, 2 medium patties",6,
27510405,"Double cheeseburger, from fast food, 2 large patties",6,
27510501,"Hamburger slider, from fast food",6,
27510521,"Hamburger, NFS",6,
27510531,"Hamburger, from fast food, 1 small patty",6,
27510551,Hamburger (Burger King),6,
27510552,Whopper Jr (Burger King),6,
27510553,Hamburger (McDonalds),6,
27510565,"Hamburger, from school cafeteria",6,
27510573,Hamburger slider,6,
27510575,"Hamburger, on white bun, 1 small patty",6,
27510576,"Hamburger, on wheat bun, 1 small patty",6,
27510601,"Hamburger, from fast food, 1 medium patty",6,
27510605,"Hamburger, from fast food, 1 large patty",6,
27510615,Whopper (Burger King),6,
27510631,"Hamburger, on white bun, 1 medium patty",6,
27510632,"Hamburger, on wheat bun, 1 medium patty",6,
27510635,"Hamburger, on white bun, 1 large patty",6,
27510636,"Hamburger, on wheat bun, 1 large patty",6,
27510649,"Double hamburger, on white bun, 2 small patties",6,
27510652,"Double hamburger, on wheat bun, 2 small patties",6,
27510655,"Double hamburger, on white bun, 2 medium patties",6,
27510657,"Double hamburger, on wheat bun, 2 medium patties",6,
27510658,"Double hamburger, on white bun, 2 large patties",6,
27510659,"Double hamburger, on wheat bun, 2 large patties",6,
27510661,"Double hamburger, from fast food, 2 small patties",6,
27510671,"Double hamburger, from fast food, 2 medium patties",6,
27510675,"Double hamburger, from fast food, 2 large patties",6,
27510705,"Chiliburger, with or without cheese, on bun",6,
27517000,"Hamburger wrap sandwich, from fast food",6,
27545100,"Turkey or chicken burger, on white bun",6,
27545110,"Turkey or chicken burger, on wheat bun",6,
27560300,"Corn dog, frankfurter or hot dog with cornbread coating",6,
27560350,"Pig in a blanket, frankfurter or hot dog wrapped in dough",6,
27564000,"Frankfurter or hot dog sandwich, NFS, plain, on white bun",6,
27564001,"Frankfurter or hot dog sandwich, NFS, plain, on wheat bun",6,
27564002,"Frankfurter or hot dog sandwich, NFS, plain, on whole wheat bun",6,
27564003,"Frankfurter or hot dog sandwich, NFS, plain, on whole grain white bun",6,
27564004,"Frankfurter or hot dog sandwich, NFS, plain, on multigrain bun",6,
27564010,"Frankfurter or hot dog sandwich, NFS, plain, on white bread",6,
27564020,"Frankfurter or hot dog sandwich, NFS, plain, on wheat bread",6,
27564030,"Frankfurter or hot dog sandwich, NFS, plain, on whole wheat bread",6,
27564040,"Frankfurter or hot dog sandwich, NFS, plain, on whole grain white bread",6,
27564050,"Frankfurter or hot dog sandwich, NFS, plain, on multigrain bread",6,
27564060,"Frankfurter or hot dog sandwich, beef, plain, on white bun",6,
27564061,"Frankfurter or hot dog sandwich, beef, plain, on wheat bun",6,
27564062,"Frankfurter or hot dog sandwich, beef, plain, on whole wheat bun",6,
27564063,"Frankfurter or hot dog sandwich, beef, plain, on whole grain white bun",6,
27564064,"Frankfurter or hot dog sandwich, beef, plain, on multigrain bun",6,
27564070,"Frankfurter or hot dog sandwich, beef, plain, on white bread",6,
27564080,"Frankfurter or hot dog sandwich, beef, plain, on wheat bread",6,
27564090,"Frankfurter or hot dog sandwich, beef, plain, on whole wheat bread",6,
27564100,"Frankfurter or hot dog sandwich, beef, plain, on whole grain white bread",6,
27564110,"Frankfurter or hot dog sandwich, beef, plain, on multigrain bread",6,
27564120,"Frankfurter or hot dog sandwich, beef and pork, plain, on white bun",6,
27564121,"Frankfurter or hot dog sandwich, beef and pork, plain, on wheat bun",6,
27564122,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole wheat bun",6,
27564123,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole grain white bun",6,
27564124,"Frankfurter or hot dog sandwich, beef and pork, plain, on multigrain bun",6,
27564130,"Frankfurter or hot dog sandwich, beef and pork, plain, on white bread",6,
27564140,"Frankfurter or hot dog sandwich, beef and pork, plain, on wheat bread",6,
27564150,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole wheat bread",6,
27564160,"Frankfurter or hot dog sandwich, beef and pork, plain, on whole grain white bread",6,
27564170,"Frankfurter or hot dog sandwich, beef and pork, plain, on multigrain bread",6,
27564180,"Frankfurter or hot dog sandwich, meat and poultry, plain, on white bun",6,
27564181,"Frankfurter or hot dog sandwich, meat and poultry, plain, on wheat bun",6,
27564182,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole wheat bun",6,
27564183,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole grain white bun",6,
27564184,"Frankfurter or hot dog sandwich, meat and poultry, plain, on multigrain bun",6,
27564190,"Frankfurter or hot dog sandwich, meat and poultry, plain, on white bread",6,
27564200,"Frankfurter or hot dog sandwich, meat and poultry, plain, on wheat bread",6,
27564210,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole wheat bread",6,
27564220,"Frankfurter or hot dog sandwich, meat and poultry, plain, on whole grain white bread",6,
27564230,"Frankfurter or hot dog sandwich, meat and poultry, plain, on multigrain bread",6,
27564240,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on white bun",6,
27564241,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on wheat bun",6,
27564242,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole wheat bun",6,
27564243,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole grain white bun",6,
27564244,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on multigrain bun",6,
27564250,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on white bread",6,
27564260,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on wheat bread",6,
27564270,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole wheat bread",6,
27564280,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on whole grain white bread",6,
27564290,"Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on multigrain bread",6,
27564300,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on white bun",6,
27564301,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on wheat bun",6,
27564302,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole wheat bun",6,
27564303,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole grain white bun",6,
27564304,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on multigrain bun",6,
27564310,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on white bread",6,
27564320,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on wheat bread",6,
27564330,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole wheat bread",6,
27564340,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on whole grain white bread",6,
27564350,"Frankfurter or hot dog sandwich, reduced fat or light, plain, on multigrain bread",6,
27564360,"Frankfurter or hot dog sandwich, fat free, plain, on white bun",6,
27564361,"Frankfurter or hot dog sandwich, fat free, plain, on wheat bun",6,
27564362,"Frankfurter or hot dog sandwich, fat free, plain, on whole wheat bun",6,
27564363,"Frankfurter or hot dog sandwich, fat free, plain, on whole grain white bun",6,
27564364,"Frankfurter or hot dog sandwich, fat free, plain, on multigrain bun",6,
27564370,"Frankfurter or hot dog sandwich, fat free, plain, on white bread",6,
27564380,"Frankfurter or hot dog sandwich, fat free, plain, on wheat bread",6,
27564390,"Frankfurter or hot dog sandwich, fat free, plain, on whole wheat bread",6,
27564400,"Frankfurter or hot dog sandwich, fat free, plain, on whole grain white bread",6,
27564410,"Frankfurter or hot dog sandwich, fat free, plain, on multigrain bread",6,
27564418,"Frankfurter or hot dog sandwich, reduced sodium",6,
27564420,"Frankfurter or hot dog sandwich, meatless, plain, on bun",6,
27564430,"Frankfurter or hot dog sandwich, meatless, plain, on bread",6,
27564440,"Frankfurter or hot dog sandwich, with chili, on white bun",6,
27564441,"Frankfurter or hot dog sandwich, with chili, on wheat bun",6,
27564442,"Frankfurter or hot dog sandwich, with chili, on whole wheat bun",6,
27564443,"Frankfurter or hot dog sandwich, with chili, on whole grain white bun",6,
27564444,"Frankfurter or hot dog sandwich, with chili, on multigrain bun",6,
27564450,"Frankfurter or hot dog sandwich, with chili, on white bread",6,
27564460,"Frankfurter or hot dog sandwich, with chili, on wheat bread",6,
27564470,"Frankfurter or hot dog sandwich, with chili, on whole wheat bread",6,
27564480,"Frankfurter or hot dog sandwich, with chili, on whole grain white bread",6,
27564490,"Frankfurter or hot dog sandwich, with chili, on multigrain bread",6,
27564500,"Frankfurter or hot dog sandwich, with meatless chili, on white bun",6,
27564501,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bun",6,
27564502,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bun",6,
27564503,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bun",6,
27564504,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bun",6,
27564510,"Frankfurter or hot dog sandwich, with meatless chili, on white bread",6,
27564520,"Frankfurter or hot dog sandwich, with meatless chili, on wheat bread",6,
27564530,"Frankfurter or hot dog sandwich, with meatless chili, on whole wheat bread",6,
27564540,"Frankfurter or hot dog sandwich, with meatless chili, on whole grain white bread",6,
27564550,"Frankfurter or hot dog sandwich, with meatless chili, on multigrain bread",6,
27564560,"Frankfurter or hot dog sandwich, meatless, on bun, with meatless chili",6,
27564570,"Frankfurter or hot dog sandwich, meatless, on bread, with meatless chili",6,
27540110,"Sliced chicken sandwich, with spread",6,
27540111,"Sliced chicken sandwich, with cheese and spread",6,
27540120,Chicken salad or chicken spread sandwich,6,
27540130,Chicken barbecue sandwich,6,
27540132,"Chicken fillet sandwich, NFS",6,
27540139,"Chicken fillet sandwich, from school cafeteria",6,
27540145,"Chicken fillet biscuit, from fast food",6,
27540146,"Chicken fillet sandwich, fried, from fast food",6,
27540147,"Chicken fillet sandwich, fried, from fast food, with cheese",6,
27540152,"Chicken fillet sandwich, grilled, from fast food",6,
27540153,"Chicken fillet sandwich, grilled, from fast food, with cheese",6,
27540160,"Chicken fillet sandwich, NS as to fried or grilled, from fast food",6,
27540175,"Chicken fillet sandwich, fried, on white bun",6,
27540176,"Chicken fillet sandwich, fried, on white bun; with cheese",6,
27540185,"Chicken fillet sandwich, fried, on wheat bun",6,
27540186,"Chicken fillet sandwich, fried, on wheat bun, with cheese",6,
27540195,"Chicken fillet sandwich, grilled, on white bun",6,
27540196,"Chicken fillet sandwich, grilled, on white bun, with cheese",6,
27540205,"Chicken fillet sandwich, grilled, on wheat bun",6,
27540206,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",6,
27540210,"Chicken fillet wrap sandwich, fried, from fast food",6,
27540285,"Chicken, bacon, and tomato club sandwich, with lettuce and spread",6,
27540290,"Chicken submarine sandwich, with lettuce, tomato and spread",6,
27540291,"Chicken submarine sandwich, with cheese, lettuce, tomato and spread",6,
27540295,Buffalo chicken submarine sandwich,6,
27540296,Buffalo chicken submarine sandwich with cheese,6,
27540300,"Chicken fillet wrap sandwich, grilled, from fast food",6,
27540310,"Turkey sandwich, with spread",6,
27540320,Turkey salad or turkey spread sandwich,6,
27540350,"Turkey submarine sandwich, with cheese, lettuce, tomato and spread",6,
27540360,"Turkey and bacon submarine sandwich, with lettuce, tomato and spread",6,
27540361,"Turkey and bacon submarine sandwich, with cheese, lettuce, tomato and spread",6,
27520140,Bacon and egg sandwich,6,
27520170,Bacon on biscuit,6,
27520250,Ham on biscuit,6,
27520380,Ham and cheese on English muffin,6,
27560650,Sausage on biscuit,6,
27560660,Sausage griddle cake sandwich,6,
27560670,Sausage and cheese on English muffin,6,
27560710,Sausage sandwich,6,
32202000,"Egg, cheese, ham, and bacon on bun",6,
32202010,"Egg, cheese, and ham on English muffin",6,
32202020,"Egg, cheese, and ham on biscuit",6,
32202025,"Egg, cheese and ham on bagel",6,
32202030,"Egg, cheese, and sausage on English muffin",6,
32202034,"Egg, cheese, and sausage on bun",6,
32202045,"Egg, cheese, and steak on bagel",6,
32202050,"Egg, cheese, and sausage on biscuit",6,
32202055,"Egg, cheese, and sausage griddle cake sandwich",6,
32202060,Egg and sausage on biscuit,6,
32202070,"Egg, cheese, and bacon on biscuit",6,
32202075,"Egg, cheese, and bacon griddle cake sandwich",6,
32202080,"Egg, cheese, and bacon on English muffin",6,
32202085,"Egg, cheese and bacon on bagel",6,
32202090,Egg and bacon on biscuit,6,
32202110,Egg and ham on biscuit,6,
32202120,"Egg, cheese and sausage on bagel",6,
32202130,Egg and steak on biscuit,6,
32202200,Egg and cheese on biscuit,6,
32203010,Egg salad sandwich,6,
32204010,Scrambled egg sandwich,6,
58100000,"Burrito, taco, or quesadilla with egg",6,
58100005,"Burrito, taco, or quesadilla with egg and potato",6,
58100010,"Burrito, taco, or quesadilla with egg and breakfast meat",6,
58100013,"Burrito, taco, or quesadilla with egg and breakfast meat, from fast food",6,
58100015,"Burrito, taco, or quesadilla with egg, potato, and breakfast meat",6,
58100017,"Burrito, taco, or quesadilla with egg, potato, and breakfast meat, from fast food",6,
58100020,"Burrito, taco, or quesadilla with egg, beans, and breakfast meat",6,
58104900,Taquito or flauta with egg,6,
58104905,Taquito or flauta with egg and breakfast meat,6,
58109210,Breakfast pizza with egg,6,
58127210,"Croissant sandwich, filled with ham and cheese",6,
58127270,Croissant sandwich with sausage and egg,6,
58127290,Croissant sandwich with bacon and egg,6,
58127310,"Croissant sandwich with ham, egg, and cheese",6,
58127330,"Croissant sandwich with sausage, egg, and cheese",6,
58127350,"Croissant sandwich with bacon, egg, and cheese",6,
58128000,Biscuit with gravy,6,
27500050,"Sandwich, NFS",6,
27500100,"Meat sandwich, NFS",6,
27500300,"Wrap sandwich, NFS",6,
27510000,"Beef sandwich, NFS",6,
27510130,"Beef barbecue submarine sandwich, on bun",6,
27510700,Meatball and spaghetti sauce submarine sandwich,6,
27510910,Corned beef sandwich,6,
27510950,"Reuben sandwich, corned beef sandwich with sauerkraut and cheese, with spread",6,
27511010,Pastrami sandwich,6,
27513010,Roast beef sandwich,6,
27513020,"Roast beef sandwich, with gravy",6,
27513040,"Roast beef submarine sandwich, with lettuce, tomato and spread",6,
27513041,"Roast beef submarine sandwich, with cheese, lettuce, tomato and spread",6,
27513050,Roast beef sandwich with cheese,6,
27513060,Roast beef sandwich with bacon and cheese sauce,6,
27513070,"Roast beef submarine sandwich, on roll, au jus",6,
27515000,Steak submarine sandwich with lettuce and tomato,6,
27515010,"Steak sandwich, plain, on roll",6,
27515020,"Steak and cheese submarine sandwich, with lettuce and tomato",6,
27515030,"Steak and cheese sandwich, plain, on roll",6,
27515040,"Steak and cheese submarine sandwich, plain, on roll",6,
27515050,"Fajita-style beef sandwich with cheese, on pita bread, with lettuce and tomato",6,
27515070,"Steak and cheese submarine sandwich, with fried peppers and onions, on roll",6,
27515080,"Steak sandwich, plain, on biscuit",6,
27516010,"Gyro sandwich (pita bread, beef, lamb, onion, condiments), with tomato and spread",6,
27520110,"Bacon sandwich, with spread",6,
27520120,"Bacon and cheese sandwich, with spread",6,
27520150,"Bacon, lettuce, and tomato sandwich with spread",6,
27520155,"Bacon, lettuce, and tomato submarine sandwich, with spread",6,
27520156,"Bacon, lettuce, tomato, and cheese submarine sandwich, with spread",6,
27520300,"Ham sandwich, with spread",6,
27520310,Ham sandwich with lettuce and spread,6,
27520320,"Ham and cheese sandwich, with lettuce and spread",6,
27520340,Ham salad sandwich,6,
27520360,"Ham and cheese sandwich, on bun, with lettuce and spread",6,
27520370,"Hot ham and cheese sandwich, on bun",6,
27520390,"Ham and cheese submarine sandwich, with lettuce, tomato and spread",6,
27520410,"Cuban sandwich, with spread",6,
27520420,"Midnight sandwich, with spread",6,
27520500,"Pork sandwich, on white roll, with onions, dill pickles and barbecue sauce",6,
27520510,"Pork barbecue sandwich or Sloppy Joe, on bun",6,
27520520,Pork sandwich,6,
27541000,"Turkey, ham, and roast beef club sandwich, with lettuce, tomato and spread",6,
27541001,"Turkey, ham, and roast beef club sandwich with cheese, lettuce, tomato, and spread",6,
27560000,"Luncheon meat sandwich, NFS, with spread",6,
27560110,"Bologna sandwich, with spread",6,
27560120,"Bologna and cheese sandwich, with spread",6,
27560410,Puerto Rican sandwich,6,
27560500,"Pepperoni and salami submarine sandwich, with lettuce, tomato and spread",6,
27560510,"Salami sandwich, with spread",6,
27560720,Sausage and spaghetti sauce sandwich,6,
27560910,"Cold cut sumarine sandwich, with cheese, lettuce, tomato and spread",6,
27563010,Meat spread or potted meat sandwich,6,
27570310,"Hors d'oeuvres, with spread",6,
51136000,Bruschetta,6,
58127200,"Croissant sandwich, filled with broccoli and cheese",6,
58127500,"Vegetable submarine sandwich, with fat free spread",6,
58127510,"Vegetable submarine sandwich, with spread",6,
58200250,"Wrap sandwich, filled with vegetables",6,
74701000,Tomato sandwich,6,
14640000,"Cheese sandwich, NFS",6,
14640002,"Cheese sandwich, American cheese, on white bread, no spread",6,
14640004,"Cheese sandwich, American cheese, on wheat bread, no spread",6,
14640006,"Cheese sandwich, American cheese, on whole wheat bread, no spread",6,
14640008,"Cheese sandwich, Cheddar cheese, on white bread, no spread",6,
14640010,"Cheese sandwich, Cheddar cheese, on wheat bread, no spread",6,
14640012,"Cheese sandwich, Cheddar cheese, on whole wheat bread, no spread",6,
14640014,"Cheese sandwich, reduced fat American cheese, on white bread, no spread",6,
14640016,"Cheese sandwich, reduced fat American cheese, on wheat bread, no spread",6,
14640018,"Cheese sandwich, reduced fat American cheese, on whole wheat bread, no spread",6,
14640020,"Cheese sandwich, reduced fat Cheddar cheese, on white bread, no spread",6,
14640022,"Cheese sandwich, reduced fat Cheddar cheese, on wheat bread, no spread",6,
14640024,"Cheese sandwich, reduced fat Cheddar cheese, on whole wheat bread, no spread",6,
14640026,"Cheese sandwich, American cheese, on white bread, with mayonnaise",6,
14640028,"Cheese sandwich, American cheese, on wheat bread, with mayonnaise",6,
14640030,"Cheese sandwich, American cheese, on whole wheat bread, with mayonnaise",6,
14640032,"Cheese sandwich, Cheddar cheese, on white bread, with mayonnaise",6,
14640034,"Cheese sandwich, Cheddar cheese, on wheat bread, with mayonnaise",6,
14640036,"Cheese sandwich, Cheddar cheese, on whole wheat bread, with mayonnaise",6,
14640038,"Cheese sandwich, reduced fat American cheese, on white bread, with mayonnaise",6,
14640040,"Cheese sandwich, reduced fat American cheese,, on wheat bread, with mayonnaise",6,
14640042,"Cheese sandwich, reduced fat American cheese, on whole wheat bread, with mayonnaise",6,
14640044,"Cheese sandwich, reduced fat Cheddar cheese, on white bread, with mayonnaise",6,
14640046,"Cheese sandwich, reduced fat Cheddar cheese, on wheat bread, with mayonnaise",6,
14640048,"Cheese sandwich, reduced fat Cheddar cheese, on whole wheat bread, with mayonnaise",6,
14640050,"Cheese sandwich, American cheese, on white bread, with butter",6,
14640052,"Cheese sandwich, American cheese, on wheat bread, with butter",6,
14640054,"Cheese sandwich, American cheese, on whole wheat bread, with butter",6,
14640056,"Cheese sandwich, Cheddar cheese, on white bread, with butter",6,
14640058,"Cheese sandwich, Cheddar cheese, on wheat bread, with butter",6,
14640060,"Cheese sandwich, Cheddar cheese, on whole wheat bread, with butter",6,
14640062,"Cheese sandwich, reduced fat American cheese, on white bread, with butter",6,
14640064,"Cheese sandwich, reduced fat American cheese, on wheat bread, with butter",6,
14640066,"Cheese sandwich, reduced fat American cheese, on whole wheat bread, with butter",6,
14640068,"Cheese sandwich, reduced fat Cheddar cheese, on white bread, with butter",6,
14640070,"Cheese sandwich, reduced fat Cheddar cheese, on wheat bread, with butter",6,
14640072,"Cheese sandwich, reduced fat Cheddar cheese, on whole wheat bread, with butter",6,
14640100,"Grilled cheese sandwich, NFS",6,
14640105,"Grilled cheese sandwich, American cheese, on white bread",6,
14640110,"Grilled cheese sandwich, American cheese, on wheat bread",6,
14640115,"Grilled cheese sandwich, American cheese, on whole wheat bread",6,
14640125,"Grilled cheese sandwich, Cheddar cheese, on white bread",6,
14640130,"Grilled cheese sandwich, Cheddar cheese, on wheat bread",6,
14640135,"Grilled cheese sandwich, Cheddar cheese, on whole wheat bread",6,
14640155,"Grilled cheese sandwich, reduced fat American cheese, on white bread",6,
14640160,"Grilled cheese sandwich, reduced fat American cheese, on wheat bread",6,
14640165,"Grilled cheese sandwich, reduced fat American cheese, on whole wheat bread",6,
14640185,"Grilled cheese sandwich, reduced fat Cheddar cheese, on white bread",6,
14640190,"Grilled cheese sandwich, reduced fat Cheddar cheese, on wheat bread",6,
14640195,"Grilled cheese sandwich, reduced fat Cheddar cheese, on whole wheat bread",6,
42301010,"Peanut butter sandwich, NFS",6,
42301015,"Peanut butter sandwich, with regular peanut butter, on white bread",6,
42301020,"Peanut butter sandwich, with regular peanut butter, on wheat bread",6,
42301025,"Peanut butter sandwich, with regular peanut butter, on whole wheat bread",6,
42301115,"Peanut butter sandwich, with reduced fat peanut butter, on white bread",6,
42301120,"Peanut butter sandwich, with reduced fat peanut butter, on wheat bread",6,
42301125,"Peanut butter sandwich, with reduced fat peanut butter, on whole wheat bread",6,
42302010,"Peanut butter and jelly sandwich, NFS",6,
42302015,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread",6,
42302020,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread",6,
42302025,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on whole wheat bread",6,
42302055,"Peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on white bread",6,
42302060,"Peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on wheat bread",6,
42302065,"Peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on whole wheat bread",6,
42302105,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on white bread",6,
42302110,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on wheat bread",6,
42302115,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on whole wheat bread",6,
42302155,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on white bread",6,
42302160,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on wheat bread",6,
42302165,"Peanut butter and jelly sandwich, with reduced fat peanut butter, reduced sugar jelly, on whole wheat bread",6,
42303100,"Peanut butter and jelly sandwich, frozen commercial product without crusts",6,
58201000,"Jelly sandwich, regular jelly, NFS",6,
58201005,"Jelly sandwich, regular jelly, on white bread",6,
58201015,"Jelly sandwich, regular jelly, on wheat bread",6,
58201025,"Jelly sandwich, regular jelly, on whole wheat bread",6,
58201035,"Jelly sandwich, reduced sugar jelly, on white bread",6,
58201045,"Jelly sandwich, reduced sugar jelly, on wheat bread",6,
58201055,"Jelly sandwich, reduced sugar jelly, on whole wheat bread",6,
27550000,"Fish sandwich, fried, from fast food",6,
27550100,"Fish sandwich, fried, from fast food, with cheese",6,
27550110,Crab cake sandwich,6,
27550120,Salmon cake sandwich,6,
27550150,Fried seafood sandwich,6,
27550200,"Fish sandwich, from school cafeteria",6,
27550300,"Fish sandwich, NFS",6,
27550400,"Fish sandwich, fried, on white bun",6,
27550405,"Fish sandwich, fried, on white bun, with cheese",6,
27550410,"Fish sandwich, fried, on wheat bun",6,
27550415,"Fish sandwich, fried, on wheat bun, with cheese",6,
27550420,"Fish sandwich, grilled",6,
27550425,Fish wrap sandwich,6,
27550510,Sardine sandwich,6,
27550720,"Tuna salad sandwich, on bread",6,
27550730,"Tuna salad sandwich, on bread, with cheese",6,
27550740,"Tuna salad sandwich, on bun",6,
27550745,"Tuna salad sandwich, on bun, with cheese",6,
27550755,Tuna salad wrap sandwich,6,
27550800,Seafood salad sandwich,6,
14710100,"Cheddar cheese soup, home recipe, canned or ready-to-serve",6,
14710200,"Beer cheese soup, made with milk",6,
28310110,"Beef, broth, bouillon, or consomme",6,
28310150,Oxtail soup,6,
28310160,"Beef broth, with tomato, home recipe",6,
28310170,"Beef broth, without tomato, home recipe",6,
28310230,"Meatball soup, home recipe, Mexican style",6,
28310320,"Beef noodle soup, Puerto Rican style",6,
28310330,Pho,6,
28310420,"Beef and rice soup, Puerto Rican style",6,
28311010,Pepperpot soup,6,
28311020,"Menudo soup, home recipe",6,
28311030,"Menudo soup, canned, prepared with water or ready-to-serve",6,
28315050,"Beef vegetable soup with potato, pasta, or rice, chunky style, canned, or ready-to-serve",6,
28315140,"Beef vegetable soup, home recipe, Mexican style",6,
28315150,"Meat and corn hominy soup, home recipe, Mexican style",6,
28315160,Italian Wedding Soup,6,
28317010,"Beef stroganoff soup, chunky style, home recipe, canned or ready-to-serve",6,
28320140,"Ham, noodle, and vegetable soup, Puerto Rican style",6,
28320160,"Pork vegetable soup with potato, pasta, or rice, stew type, chunky style",6,
28320300,"Pork with vegetable excluding carrots, broccoli and/or dark-green leafy; soup, Asian Style",6,
28321130,"Bacon soup, cream of, prepared with water",6,
28331110,"Lamb, pasta, and vegetable soup, Puerto Rican style",6,
28340110,"Chicken or turkey broth, bouillon, or consomme",6,
28340120,"Chicken or turkey broth, without tomato, home recipe",6,
28340130,"Chicken or turkey broth, with tomato, home recipe",6,
28340150,Mexican style chicken broth soup stock,6,
28340179,"Beef broth, less or reduced sodium, canned or ready-to-serve",6,
28340180,"Chicken or turkey broth, less or reduced sodium, canned or ready-to-serve",6,
28340210,"Chicken rice soup, Puerto Rican style",6,
28340220,"Chicken soup with noodles and potatoes, Puerto Rican style",6,
28340310,"Chicken or turkey gumbo soup, home recipe, canned or ready-to-serve",6,
28340510,"Chicken or turkey noodle soup, chunky style, canned or ready-to-serve",6,
28340550,Sweet and sour soup,6,
28340580,"Chicken or turkey soup with vegetables, broccoli, carrots, celery, potatoes and onions, Asian style",6,
28340590,"Chicken or turkey corn soup with noodles, home recipe",6,
28340600,"Chicken or turkey vegetable soup, canned, prepared with water or ready-to-serve",6,
28340610,"Chicken or turkey vegetable soup, stew type",6,
28340630,"Chicken or turkey vegetable soup with rice, stew type, chunky style",6,
28340640,"Chicken or turkey vegetable soup with noodles, stew type, chunky style, canned or ready-to-serve",6,
